frame,point,x,y,z,label
0,0,0.2294314205646515,0.8528879284858704,1.5708845069184463e-07,‚Ì
0,1,0.26930972933769226,0.8394262194633484,-0.017083320766687393,‚Ì
0,2,0.31080931425094604,0.7946943044662476,-0.027303339913487434,‚Ì
0,3,0.3342542052268982,0.7564747929573059,-0.038152750581502914,‚Ì
0,4,0.3436487317085266,0.7135716080665588,-0.048852305859327316,‚Ì
0,5,0.28968727588653564,0.6924362778663635,-0.014430909417569637,‚Ì
0,6,0.30438464879989624,0.6391627788543701,-0.03611473739147186,‚Ì
0,7,0.3240322172641754,0.6100749373435974,-0.0519692599773407,‚Ì
0,8,0.3417176604270935,0.5894439816474915,-0.06209936738014221,‚Ì
0,9,0.26248425245285034,0.6859065294265747,-0.018087342381477356,‚Ì
0,10,0.2915562391281128,0.6604735255241394,-0.04867247864603996,‚Ì
0,11,0.3041241765022278,0.7094077467918396,-0.06042100489139557,‚Ì
0,12,0.3040999174118042,0.7475018501281738,-0.06245901435613632,‚Ì
0,13,0.23259539902210236,0.6928278803825378,-0.02432125434279442,‚Ì
0,14,0.26225757598876953,0.6758454442024231,-0.055415891110897064,‚Ì
0,15,0.27595365047454834,0.7287553548812866,-0.05415711924433708,‚Ì
0,16,0.2762596309185028,0.7659260630607605,-0.0462748147547245,‚Ì
0,17,0.1997329741716385,0.7110338807106018,-0.031978778541088104,‚Ì
0,18,0.22807690501213074,0.7010051608085632,-0.056824520230293274,‚Ì
0,19,0.24418583512306213,0.7424155473709106,-0.05565565451979637,‚Ì
0,20,0.24745085835456848,0.7733924984931946,-0.04927189648151398,‚Ì
1,0,0.20942464470863342,0.801741898059845,3.157387311603088e-07,‚Ì
1,1,0.25676751136779785,0.7803478240966797,-0.014475468546152115,‚Ì
1,2,0.2982843220233917,0.7401561737060547,-0.025899473577737808,‚Ì
1,3,0.32722172141075134,0.7066590785980225,-0.038712576031684875,‚Ì
1,4,0.33964166045188904,0.6631971597671509,-0.051556043326854706,‚Ì
1,5,0.2772985100746155,0.637511134147644,-0.009169567376375198,‚Ì
1,6,0.2992381751537323,0.5845362544059753,-0.028191864490509033,‚Ì
1,7,0.3208670914173126,0.5519178509712219,-0.04241684079170227,‚Ì
1,8,0.3383484482765198,0.5235009789466858,-0.05152568221092224,‚Ì
1,9,0.25020185112953186,0.6297193169593811,-0.013336863368749619,‚Ì
1,10,0.28746524453163147,0.6100042462348938,-0.04098979011178017,‚Ì
1,11,0.29883822798728943,0.66170334815979,-0.05076661705970764,‚Ì
1,12,0.29510679841041565,0.6962977647781372,-0.05119169503450394,‚Ì
1,13,0.22140254080295563,0.6345927119255066,-0.019963545724749565,‚Ì
1,14,0.2585955560207367,0.6269112229347229,-0.04691053554415703,‚Ì
1,15,0.26920783519744873,0.6768689751625061,-0.04290264844894409,‚Ì
1,16,0.2651579976081848,0.7054561376571655,-0.03324727714061737,‚Ì
1,17,0.19036690890789032,0.6512736082077026,-0.02793378382921219,‚Ì
1,18,0.22558185458183289,0.6434321403503418,-0.04666763171553612,‚Ì
1,19,0.2404085248708725,0.6817423701286316,-0.04123269394040108,‚Ì
1,20,0.23884819447994232,0.7063820362091064,-0.03197203576564789,‚Ì
2,0,0.21264667809009552,0.7584795355796814,2.8235916715857456e-07,‚Ì
2,1,0.26004260778427124,0.7381446957588196,-0.017327263951301575,‚Ì
2,2,0.29997754096984863,0.6962575912475586,-0.028480995446443558,‚Ì
2,3,0.3248535394668579,0.6556679606437683,-0.04050983861088753,‚Ì
2,4,0.33381742238998413,0.6083183288574219,-0.052506864070892334,‚Ì
2,5,0.27984610199928284,0.5957919955253601,-0.011551509611308575,‚Ì
2,6,0.3023459315299988,0.5365227460861206,-0.030835850164294243,‚Ì
2,7,0.32005563378334045,0.49908745288848877,-0.04432852193713188,‚Ì
2,8,0.3343326449394226,0.4643886685371399,-0.0531114861369133,‚Ì
2,9,0.25213107466697693,0.5874376893043518,-0.014049563556909561,‚Ì
2,10,0.28493204712867737,0.5584086775779724,-0.0442330539226532,‚Ì
2,11,0.2943352460861206,0.611637532711029,-0.054479844868183136,‚Ì
2,12,0.2902487814426422,0.6475216746330261,-0.05428891256451607,‚Ì
2,13,0.22195573151111603,0.5907207727432251,-0.01896611601114273,‚Ì
2,14,0.2535560131072998,0.5720829963684082,-0.04900640621781349,‚Ì
2,15,0.26387450098991394,0.6250594258308411,-0.045410480350255966,‚Ì
2,16,0.2598070800304413,0.6563916206359863,-0.03468635305762291,‚Ì
2,17,0.18803253769874573,0.6040966510772705,-0.025139648467302322,‚Ì
2,18,0.21853414177894592,0.5867021083831787,-0.04604692757129669,‚Ì
2,19,0.23379285633563995,0.6248197555541992,-0.040987174957990646,‚Ì
2,20,0.23331297934055328,0.6509785652160645,-0.03126544877886772,‚Ì
3,0,0.202101469039917,0.7089093923568726,2.579120916834654e-07,‚Ì
3,1,0.2527598440647125,0.6861110329627991,-0.01621510274708271,‚Ì
3,2,0.293263703584671,0.6477291584014893,-0.026963166892528534,‚Ì
3,3,0.31933802366256714,0.608038604259491,-0.03888389840722084,‚Ì
3,4,0.32692083716392517,0.5611816048622131,-0.050853144377470016,‚Ì
3,5,0.2775076925754547,0.5514167547225952,-0.00972097460180521,‚Ì
3,6,0.30093443393707275,0.4889732897281647,-0.028629159554839134,‚Ì
3,7,0.3174341320991516,0.4499334394931793,-0.04173063859343529,‚Ì
3,8,0.3293057978153229,0.41263842582702637,-0.050335559993982315,‚Ì
3,9,0.2500133216381073,0.5424277186393738,-0.01332792453467846,‚Ì
3,10,0.2792986035346985,0.5047791004180908,-0.044253889471292496,‚Ì
3,11,0.2875661253929138,0.5594503879547119,-0.05447627231478691,‚Ì
3,12,0.28366267681121826,0.5974204540252686,-0.05386164039373398,‚Ì
3,13,0.21898317337036133,0.5449844002723694,-0.019328726455569267,‚Ì
3,14,0.24818763136863708,0.5198681354522705,-0.049882672727108,‚Ì
3,15,0.25793227553367615,0.5728355646133423,-0.04558021202683449,‚Ì
3,16,0.2542437016963959,0.6061277389526367,-0.03406384587287903,‚Ì
3,17,0.18316581845283508,0.5577059388160706,-0.026542626321315765,‚Ì
3,18,0.21137553453445435,0.5366581678390503,-0.04784466326236725,‚Ì
3,19,0.22651389241218567,0.5756660103797913,-0.04224822670221329,‚Ì
3,20,0.22680002450942993,0.6039478778839111,-0.03199348971247673,‚Ì
4,0,0.19874456524848938,0.6635483503341675,2.4845866164469044e-07,‚Ì
4,1,0.24798288941383362,0.6446436047554016,-0.01890874095261097,‚Ì
