frame,point,x,y,z,label
0,0,0.2107142060995102,0.9258502721786499,-5.245169276690831e-08,‚Ì
0,1,0.25251269340515137,0.913938045501709,-0.01140680257230997,‚Ì
0,2,0.2946157455444336,0.8756625652313232,-0.022322537377476692,‚Ì
0,3,0.3169379234313965,0.8455153703689575,-0.03493596240878105,‚Ì
0,4,0.32512831687927246,0.8205097913742065,-0.044785380363464355,‚Ì
0,5,0.2863251268863678,0.7439267635345459,-0.010333468206226826,‚Ì
0,6,0.32209160923957825,0.7400107383728027,-0.040548164397478104,‚Ì
0,7,0.32488948106765747,0.7971286773681641,-0.05937710031867027,‚Ì
0,8,0.31929904222488403,0.8425885438919067,-0.06605562567710876,‚Ì
0,9,0.2548498809337616,0.7358072400093079,-0.01724349334836006,‚Ì
0,10,0.29464253783226013,0.7623251676559448,-0.043719056993722916,‚Ì
0,11,0.2960389256477356,0.8277280330657959,-0.05152001976966858,‚Ì
0,12,0.2911401689052582,0.8667207360267639,-0.05101492255926132,‚Ì
0,13,0.22042924165725708,0.7468792200088501,-0.02782249264419079,‚Ì
0,14,0.2623167932033539,0.7912218570709229,-0.05533631891012192,‚Ì
0,15,0.26497241854667664,0.8545811176300049,-0.05359653756022453,‚Ì
0,16,0.26138046383857727,0.8918629884719849,-0.04492568224668503,‚Ì
0,17,0.18726876378059387,0.7740058302879333,-0.03945378586649895,‚Ì
0,18,0.22478653490543365,0.8054108023643494,-0.05640263482928276,‚Ì
0,19,0.23183421790599823,0.852916955947876,-0.051099106669425964,‚Ì
0,20,0.23090024292469025,0.8839215636253357,-0.041474178433418274,‚Ì
1,0,0.200340136885643,0.8809413909912109,-1.3514552676952007e-07,‚Ì
1,1,0.25162002444267273,0.8636811375617981,-0.00978462491184473,‚Ì
1,2,0.2985813021659851,0.8254426121711731,-0.019003916531801224,‚Ì
1,3,0.3265600800514221,0.7914795279502869,-0.030383072793483734,‚Ì
1,4,0.3284051716327667,0.7520745992660522,-0.03884858638048172,‚Ì
1,5,0.288688600063324,0.696331262588501,-0.0018645146628841758,‚Ì
1,6,0.3209967613220215,0.6799814701080322,-0.02732446976006031,‚Ì
1,7,0.32266145944595337,0.7309563755989075,-0.044038061052560806,‚Ì
1,8,0.31492501497268677,0.7697865962982178,-0.049749381840229034,‚Ì
1,9,0.2585947811603546,0.6878793239593506,-0.007236998062580824,‚Ì
1,10,0.29598066210746765,0.7025433778762817,-0.028397157788276672,‚Ì
1,11,0.2956039309501648,0.7626465559005737,-0.03568851202726364,‚Ì
1,12,0.2877979576587677,0.7976248860359192,-0.03519565984606743,‚Ì
1,13,0.2257269322872162,0.6958317160606384,-0.01617724820971489,‚Ì
1,14,0.2657761871814728,0.7265080809593201,-0.037138089537620544,‚Ì
1,15,0.26688259840011597,0.7856738567352295,-0.03319524601101875,‚Ì
1,16,0.2610745429992676,0.8208363652229309,-0.024062929674983025,‚Ì
1,17,0.19412770867347717,0.7186971306800842,-0.026614177972078323,‚Ì
1,18,0.23029105365276337,0.7402386665344238,-0.039602361619472504,‚Ì
1,19,0.23617808520793915,0.7868813276290894,-0.033543143421411514,‚Ì
1,20,0.23359063267707825,0.8174240589141846,-0.02349759452044964,‚Ì
2,0,0.19752785563468933,0.8281197547912598,-2.338854265815371e-08,‚Ì
2,1,0.2502521872520447,0.810901939868927,-0.008156065829098225,‚Ì
2,2,0.2976059913635254,0.7747262716293335,-0.016037840396165848,‚Ì
2,3,0.3256800174713135,0.7454966306686401,-0.02684805542230606,‚Ì
2,4,0.3327515721321106,0.7127692699432373,-0.034850843250751495,‚Ì
2,5,0.2880677580833435,0.6512709856033325,0.0003952989063691348,‚Ì
2,6,0.31884121894836426,0.6183019876480103,-0.027090076357126236,‚Ì
2,7,0.3295559883117676,0.6676459312438965,-0.04562878608703613,‚Ì
2,8,0.3271785080432892,0.7061846256256104,-0.05250214785337448,‚Ì
2,9,0.25871187448501587,0.6411690711975098,-0.006667643319815397,‚Ì
2,10,0.2977339029312134,0.6363695859909058,-0.03130121901631355,‚Ì
2,11,0.30070775747299194,0.6986854076385498,-0.04017527401447296,‚Ì
2,12,0.2916930317878723,0.7330353260040283,-0.039820313453674316,‚Ì
2,13,0.22611604630947113,0.6453619599342346,-0.01758676767349243,‚Ì
2,14,0.2657508850097656,0.6648941040039062,-0.04140150919556618,‚Ì
2,15,0.2691265940666199,0.7225978374481201,-0.03911038860678673,‚Ì
2,16,0.2629128396511078,0.7517774105072021,-0.03022019937634468,‚Ì
2,17,0.19352400302886963,0.6630799770355225,-0.029720023274421692,‚Ì
2,18,0.22965489327907562,0.6813090443611145,-0.04349901154637337,‚Ì
2,19,0.23812715709209442,0.725574791431427,-0.03736784681677818,‚Ì
2,20,0.23660986125469208,0.7503132224082947,-0.027299825102090836,‚Ì
3,0,0.1988615244626999,0.7766847610473633,6.209342018337338e-08,‚Ì
3,1,0.25040754675865173,0.758275032043457,-0.00887859147042036,‚Ì
3,2,0.2954445481300354,0.7217950224876404,-0.018614772707223892,‚Ì
3,3,0.32556354999542236,0.6910006999969482,-0.0317140594124794,‚Ì
3,4,0.33515214920043945,0.6511672139167786,-0.042812298983335495,‚Ì
3,5,0.2897021174430847,0.6150057315826416,-0.0020704101771116257,‚Ì
3,6,0.3126870095729828,0.5591150522232056,-0.028199614956974983,‚Ì
3,7,0.32973989844322205,0.5769317150115967,-0.04425843060016632,‚Ì
3,8,0.3339851498603821,0.604019820690155,-0.05014386028051376,‚Ì
3,9,0.26125240325927734,0.606816291809082,-0.008819736540317535,‚Ì
3,10,0.2996804714202881,0.5900527834892273,-0.03497626632452011,‚Ì
3,11,0.3005642294883728,0.6501979231834412,-0.04133253172039986,‚Ì
3,12,0.2897735834121704,0.677261233329773,-0.03914651647210121,‚Ì
3,13,0.2303154170513153,0.6093943119049072,-0.019388286396861076,‚Ì
3,14,0.2681168019771576,0.6138115525245667,-0.04573819786310196,‚Ì
3,15,0.2694883346557617,0.6696192622184753,-0.03985276818275452,‚Ì
3,16,0.2609327435493469,0.6920357942581177,-0.0285863745957613,‚Ì
3,17,0.19691038131713867,0.6219675540924072,-0.03097417578101158,‚Ì
3,18,0.2319694608449936,0.6265035271644592,-0.046679865568876266,‚Ì
